idx,saq1_1,saq1_2,saq2_1,saq2_2,saq3_1,saq3_2,saq4_1,saq4_2,saq5_1,saq5_2,saq6_1,saq6_2,saq7_1,saq7_2,saq8_1,saq8_2,saq9_1,saq9_2,saq10_1,saq10_2,saq11_1,saq11_2,saq12_1,saq12_2,saq13_1,saq13_2,saq14_1,saq14_2,saq15_1,saq15_2,saq16_1,saq16_2,saq17_1,saq17_2,saq18_1,saq18_2,saq19_1,saq19_2,saq20_1,saq20_2,saq21_1,saq21_2,saq22_1,saq22_2,saq23_1,saq23_2,saq24_1,saq24_2,saq25_1,saq25_2,saq26_1,saq26_2,saq27_1,saq27_2,saq28_1,saq28_2,saq29_1,saq29_2,saq30_1,saq30_2,saq31_1,saq31_2,saq32_1,saq32_2,saq33_1,saq33_2,saq34_1,saq34_2,saq35_1,saq35_2,saq36_1,saq36_2,saq37_1,saq37_2,saq38_1,saq38_2,saq39_1,saq39_2,saq40_1,saq40_2,saq41_1,saq41_2,saq42_1,saq42_2,saq43_1,saq43_2,saq44_1,saq44_2,vq1,vq2,vq3,vq4,vq5,vq6,vq7,vq8,vq9,vq10,vq11,vq12,vq13,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13_1,bq13_2,bq13_3,bq14_1,bq14_2,bq14_3,bq14_4,bq14_5,bq14_6,bq14_7,bq15,bq16_1,bq16_2,bq16_3,bq16_4,bq16_5,bq16_6,bq16_7,bq16_8,bq16_9,bq16_10,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq18_8,bq18_9,bq19,bq20,bq21_1,bq21_2,bq21_3,bq21_4,bq22_1,bq22_2,bq22_3,bq22_4,bq22_5,bq22_6,bq23_1,bq23_2,bq23_3,bq24,bq25,bq26,bq27_1,bq27_2,bq28,bq29,bq30_1,bq30_2,bq30_3,knowcode,text_response,major
27158,3,5,4,6,4,6,3,5,2,3,3,4,5,6,3,5,4,6,3,6,3,5,3,5,4,6,4,6,4,6,3,6,3,5,4,5,4,6,3,5,3,5,3,5,4,5,4,5,5,6,4,5,3,4,3,5,2,3,2,2,4,5,4,5,2,3,2,2,2,2,2,2,3,5,3,2,3,6,2,3,4,5,2,3,2,4,1,0,4,5,4,3,4,4,4,4,4,5,4,4,4,16,5,3,2,2,0,4,4,4,3,3,4,4,4,3,4,4,4,4,4,3,3,4,3,2,3,1,2,4,4,5,4,4,1,1,3,3,3,2,4,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,8,7,7,3,3,4,7,6,5,1,38,3,1,1,1,48,3800,2500,0,24404,소규모 맞춤 행사 행사 전시 활성화 전망,경영학
27159,4,4,4,4,2,3,3,4,4,5,4,5,4,5,3,4,4,4,4,5,3,4,3,4,4,5,3,4,3,4,4,5,3,4,3,4,3,3,3,4,3,4,3,4,3,5,3,4,3,3,3,4,4,5,4,5,4,5,4,5,4,5,4,6,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,5,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,8,6,7,4,4,4,7,7,7,1,36,4,1,1,1,40,5500,4000,0,153102,전기기사 기술 개발,전기공학
27160,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,2,2,4,3,4,4,4,4,5,3,4,4,5,3,4,4,4,4,4,3,3,4,6,3,4,4,4,4,4,4,3,3,4,3,5,3,4,3,4,3,5,3,4,4,6,3,5,3,5,3,4,3,5,3,5,3,5,3,5,3,5,3,4,3,5,3,5,4,2,4,4,4,3,2,3,3,3,3,3,4,13,1,2,1,2,0,6,5,4,4,3,3,4,3,4,4,4,4,4,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,4,4,4,4,4,4,5,5,5,1,39,4,1,1,1,45,4800,2800,0,140503,교통기사 하락,교통시스템학
27161,4,5,5,5,4,5,4,5,3,4,4,5,4,5,4,5,4,4,4,3,3,5,5,5,3,5,3,3,4,4,3,5,4,4,4,4,5,5,4,3,4,4,3,3,5,4,3,4,2,2,2,2,2,4,2,2,2,4,2,2,2,4,1,0,2,2,2,3,2,3,2,1,3,3,2,3,2,1,3,3,3,2,2,4,3,3,4,3,4,4,4,3,4,2,4,3,3,4,4,4,4,16,5,2,1,2,0,6,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3,4,4,5,4,4,5,4,4,3,3,2,2,2,1,2,2,1,2,2,2,2,2,1,3,3,1,3,3,3,4,3,4,2,2,3,2,37,4,1,1,1,40,4000,3000,0,213001,교원자격증 소프트웨어 교육활동 도입 기기 활용 교수 대두 인공 지능 업종 종사 감소,유아교육학
27162,4,3,4,3,3,3,3,3,2,3,3,4,1,0,3,3,3,3,3,3,3,4,3,4,3,4,2,4,2,3,3,4,2,4,3,3,3,4,3,5,3,4,4,4,2,4,1,0,1,0,1,0,2,3,1,0,3,4,3,4,3,3,3,3,5,4,5,4,5,4,5,4,1,0,4,4,4,4,3,4,3,5,3,4,4,4,3,4,4,4,4,4,3,2,3,3,3,3,2,3,4,3,1,6,1,1,1,5,3,2,1,2,4,3,3,4,3,3,4,3,2,4,4,1,2,3,4,4,4,4,4,5,2,1,1,1,2,5,1,1,5,4,2,2,1,2,2,1,2,2,2,1,2,3,2,2,2,4,4,3,2,3,2,3,4,4,1,47,2,1,1,1,52,7000,2900,0,815001,전기 전자 기계 설비 제어 전기 전자 기계 설비 제어 관련교육 무인 측정 검사 장비 무인 이동 장치 자동화 장비 축소 인공 지능 자체 해결 진단,기계
27163,3,4,3,4,3,4,5,7,4,6,5,6,5,5,4,6,3,4,5,6,5,6,3,4,3,4,3,4,3,4,4,6,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,6,4,6,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,6,4,6,3,4,5,7,4,6,4,6,5,5,5,6,5,5,5,5,5,4,3,4,5,3,4,3,3,3,3,4,3,6,1,1,1,1,3,5,2,3,3,2,5,5,5,2,3,4,4,4,2,4,4,3,4,5,4,3,4,4,4,4,5,4,5,5,4,4,5,5,5,4,2,2,2,2,2,2,2,2,2,1,3,3,3,3,2,7,6,8,7,6,5,6,5,5,1,35,2,1,1,1,40,2800,2500,0,702502,유리시공기능사 유리시공 훈련 수요,인문계(문과)
27164,3,3,3,5,3,5,3,4,3,5,3,5,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,5,3,4,3,5,3,4,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,3,3,3,4,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,5,3,4,3,4,4,4,4,3,4,1,3,3,2,3,4,4,4,17,3,2,1,1,4,7,5,4,3,4,4,4,4,4,4,5,4,4,2,3,4,3,4,5,5,5,5,5,4,3,4,4,3,4,3,4,3,4,3,4,2,2,2,2,2,2,2,2,2,2,4,1,1,3,2,8,8,9,9,9,9,8,8,7,1,55,4,1,3,1,40,7500,2800,0,306502,작업치료사 재활치료 코로나 환자,물리치료학
27165,4,4,3,4,4,4,5,3,2,4,3,4,2,3,4,4,5,3,4,4,2,4,4,4,5,4,4,3,5,4,4,3,2,3,1,0,3,4,1,0,4,4,5,4,3,3,4,2,4,3,1,0,3,4,4,4,3,3,2,3,3,2,4,3,1,0,1,0,1,0,1,0,4,4,2,4,4,4,3,2,2,3,1,0,4,4,3,3,4,4,3,4,5,4,4,2,4,3,4,4,5,13,1,2,1,2,0,3,5,3,5,4,4,5,3,5,4,5,3,4,4,3,4,3,2,4,3,3,5,4,5,4,5,3,4,4,3,5,4,2,3,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,7,4,5,4,3,6,4,7,6,1,31,4,1,1,1,40,3200,3200,0,155304,수질환경기사 대기환경기사 토양환경기사 환경 대한 관심,환경공학
27166,2,3,2,3,2,4,3,4,3,4,2,3,2,3,3,4,3,4,2,3,3,5,2,3,2,4,4,4,3,4,3,3,2,4,3,4,4,4,4,4,4,4,3,3,2,3,5,5,4,5,4,5,5,4,5,4,3,4,5,4,4,4,4,4,4,3,5,4,4,4,4,4,3,3,4,5,5,4,3,6,4,5,4,4,5,4,4,4,4,2,4,3,4,4,3,3,2,4,3,4,4,10,1,2,1,1,3,2,2,3,3,3,4,4,3,3,3,3,4,3,3,3,3,4,4,3,4,4,3,3,3,4,2,4,3,4,4,3,4,4,4,3,2,2,2,2,2,2,2,2,2,1,3,3,2,3,2,5,6,5,4,3,4,5,4,4,1,42,2,1,1,1,52,3640,3170,0,842301,방송통신기능사 인터넷 케이블 설치 수리 실무 교육 인터넷 수요 증가 고용 안정,전기
27167,5,4,5,4,2,3,3,3,4,3,4,3,5,5,3,3,4,3,4,4,3,4,2,4,4,4,5,4,2,3,4,4,4,4,2,2,4,3,4,4,4,3,4,4,4,4,2,3,4,4,3,3,4,3,5,4,5,4,5,3,5,3,5,2,4,3,3,4,4,4,5,4,4,3,3,3,2,5,3,3,3,3,3,3,4,5,3,3,5,3,5,3,5,1,5,5,5,3,5,2,5,13,1,1,1,1,1,1,2,3,4,4,4,4,3,4,9,9,9,4,2,4,4,4,4,3,4,3,4,3,4,3,4,4,3,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,7,6,7,7,6,7,7,3,1,57,4,2,5,1,52,0,0,3800,414201,사진기능사 영상촬영교육 결혼 감소 출산율 조화로 사진 웨딩사진 감소,사진학
27168,2,3,4,5,2,3,1,0,4,4,2,3,4,4,2,3,2,3,2,3,2,3,4,4,2,4,1,0,2,3,3,4,1,0,1,0,2,3,3,4,1,0,2,3,4,5,2,5,1,0,2,4,4,5,2,3,4,6,3,4,1,0,1,0,5,5,4,5,3,4,2,4,2,3,4,5,2,3,4,5,3,3,2,4,5,6,4,5,4,3,4,4,4,3,3,4,5,4,4,3,4,3,1,1,1,2,0,2,2,3,4,4,4,3,3,4,3,4,5,5,3,4,4,4,3,4,4,3,4,5,4,4,4,3,3,4,5,4,4,5,5,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,6,7,6,5,5,6,6,7,7,1,48,3,2,5,1,48,0,0,5300,885101,피아노조율기능사 개발 인원 감축,설계
27169,2,4,2,4,2,3,3,3,3,3,3,4,1,0,3,4,3,3,2,3,1,0,3,4,3,3,3,4,2,3,2,4,3,4,3,4,3,3,3,3,3,4,4,4,4,3,4,3,4,3,4,5,2,2,3,4,2,2,2,2,1,0,3,3,2,2,2,2,2,2,2,2,3,4,2,3,2,3,2,3,3,4,3,3,4,3,2,2,3,3,2,3,2,1,2,2,1,2,1,3,2,6,4,1,2,2,0,6,1,2,2,1,3,3,2,2,9,9,9,2,4,2,2,3,3,3,3,4,2,3,3,4,4,3,3,4,3,4,3,3,4,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,9,7,9,6,8,7,8,4,3,1,56,2,2,6,1,48,0,0,3800,702601,신축 재건축 건축 도장,공고
27170,4,5,5,7,4,5,3,4,4,5,3,4,3,4,3,4,4,5,3,4,4,5,4,5,4,5,4,5,2,2,3,4,3,4,3,4,3,4,3,4,4,5,4,5,3,4,5,6,3,4,4,5,3,4,1,0,2,3,2,3,4,5,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,3,5,4,4,3,3,4,4,3,5,3,4,3,3,3,18,1,4,1,1,2,6,4,4,5,4,4,5,4,3,3,3,3,3,2,4,4,2,2,3,3,4,4,5,3,5,4,4,5,5,4,5,5,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,2,2,2,2,7,2,2,3,1,30,4,1,1,1,40,4000,4000,0,521101,관광통역안내사 국내여행안내사 관광통역과 국내여행 안내 교육이 필요하다 개발 일자리 축소,영어영문
27171,3,3,4,3,3,3,4,4,3,3,2,3,2,3,4,4,3,3,1,0,1,0,1,0,2,3,3,4,4,3,3,3,3,4,3,3,1,0,3,3,2,2,3,2,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,4,2,4,2,2,3,3,3,2,3,2,2,2,2,2,2,3,7,1,1,2,2,0,7,2,2,3,3,4,3,3,3,3,3,3,3,4,1,3,3,2,2,2,2,3,4,3,4,3,2,3,3,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,8,7,7,6,4,6,4,4,2,33,2,1,1,1,45,2200,1800,0,615401,온라인 시스템 발달 오프라인 매장 관련 직원 감소 예상,인문계
27172,3,2,3,2,2,2,2,3,4,3,3,3,2,3,5,5,2,2,3,4,3,3,1,0,4,3,1,0,1,0,4,3,1,0,1,0,1,0,1,0,3,2,2,2,3,3,2,2,2,3,1,0,3,2,1,0,2,2,5,4,1,0,3,2,3,3,4,5,4,5,3,4,1,0,4,3,2,3,2,2,4,3,4,3,4,4,2,2,3,2,1,2,3,2,3,3,2,3,3,2,2,3,1,2,2,2,0,4,2,3,3,3,4,4,3,3,2,3,4,3,4,3,4,4,5,4,4,5,3,2,3,4,5,4,3,3,4,5,2,2,4,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,8,9,7,4,7,2,2,7,5,1,53,2,1,1,1,40,4500,2500,0,703201,산업 제조업 설비 투자 계속,공고
27173,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,3,3,4,4,4,4,1,0,1,0,1,0,3,4,3,4,1,0,1,0,3,3,4,5,4,5,4,4,1,0,3,4,1,0,1,0,2,3,2,3,3,4,2,3,4,3,3,3,3,2,4,2,3,3,4,3,4,3,1,1,2,2,0,3,2,3,3,2,4,3,4,2,9,9,9,3,2,4,4,3,2,1,3,2,4,3,4,4,3,4,3,3,4,5,4,3,5,3,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,8,5,6,5,7,6,5,6,4,1,40,3,2,5,1,45,0,0,4000,882101,상황,기계
27174,3,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,6,5,6,3,4,2,2,3,4,3,3,4,5,4,6,3,4,3,4,3,4,4,6,5,7,4,6,5,7,3,4,3,4,4,6,5,7,5,6,5,7,5,6,3,3,5,7,4,6,5,7,5,6,5,6,4,5,5,6,4,6,5,6,5,5,5,6,5,6,5,6,5,4,2,3,5,2,5,4,4,2,3,4,5,6,1,1,2,1,3,5,2,4,3,3,4,4,4,2,3,4,4,3,4,2,3,3,3,4,3,4,3,3,4,4,4,5,4,5,4,4,5,5,5,4,2,2,2,2,2,2,2,2,2,1,3,3,3,3,2,6,5,7,8,6,5,6,5,6,1,30,2,1,1,1,40,3000,2400,0,702502,유리 시공 훈련 수요,인문계(문과)
27175,4,5,3,5,4,5,2,3,2,3,3,5,1,0,2,3,2,3,3,4,2,3,2,3,2,3,2,3,2,3,3,4,2,4,3,4,2,4,3,4,2,4,2,4,2,5,3,4,2,3,3,4,2,4,2,4,3,4,2,4,3,5,3,5,4,5,4,5,3,4,2,4,3,4,2,4,3,4,3,4,2,3,2,4,2,4,2,4,2,3,2,4,4,5,4,4,4,5,4,4,4,18,1,2,2,1,4,4,2,3,3,3,2,3,2,3,3,3,4,3,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,5,4,4,4,4,4,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,7,7,7,6,6,6,7,7,7,2,29,2,1,2,2,30,3200,1500,0,416202,워킹교육 자세교육 코로나 패션쇼 경기,문과
27176,2,3,2,3,2,3,3,4,1,0,3,5,2,1,3,4,3,3,3,5,1,0,3,5,3,4,3,5,3,4,3,4,1,0,2,1,4,5,3,4,3,5,3,5,2,1,3,5,3,4,3,4,2,1,2,1,3,4,3,4,1,0,2,3,3,4,3,5,3,5,1,0,3,4,1,0,4,5,2,2,2,2,4,5,4,5,4,5,3,3,2,3,4,2,3,3,2,3,4,2,3,19,5,2,1,2,0,3,4,3,2,2,4,5,3,3,3,3,4,4,3,4,4,3,3,4,4,4,3,4,4,3,3,3,3,4,4,3,2,2,4,3,2,2,2,2,2,2,2,2,2,1,4,3,3,3,1,5,6,6,6,6,4,3,3,5,1,34,4,1,1,1,25,3505,3100,0,420402,선수트레이너 물리치료 선수 대비 트레이너 부족,사회체육
27177,3,5,3,3,3,3,2,3,1,0,2,4,1,0,5,6,4,4,1,0,1,0,3,5,3,3,1,0,2,3,4,6,1,0,1,0,4,5,5,4,5,3,1,0,3,4,1,0,2,3,1,0,4,5,2,2,5,4,4,5,1,0,3,3,5,7,4,4,3,4,2,3,3,4,3,3,5,5,2,3,3,5,4,5,4,5,3,4,2,1,5,2,3,2,2,5,3,4,1,2,2,8,1,2,2,2,0,3,2,2,1,1,2,2,1,2,1,2,4,3,4,2,2,3,4,2,3,3,5,3,3,5,2,3,4,2,3,5,3,3,5,3,2,2,2,2,2,2,2,2,2,1,3,3,3,3,2,6,7,6,4,5,3,7,4,4,1,40,2,1,1,1,40,2900,2400,0,842301,유선 전화 감소 일자리 현상 유지,전자
27178,4,6,4,6,4,5,4,4,4,6,4,5,4,5,4,6,4,5,4,6,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,6,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,3,5,4,6,4,5,4,5,4,6,4,6,4,6,4,5,4,6,4,5,4,5,4,4,5,4,4,4,4,4,4,3,4,4,4,13,1,2,1,2,0,3,5,4,3,4,4,5,4,5,4,5,5,5,3,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,1,4,2,3,3,1,7,4,5,6,5,6,7,6,7,2,36,4,1,1,1,44,6500,5000,0,221201,변호사 여성 경제활동 증가 육아휴직 법적 분쟁 증가,법학
27179,2,2,2,4,1,0,2,4,2,2,2,4,3,3,4,5,3,3,1,0,2,4,4,4,4,3,3,3,2,3,2,3,2,2,2,4,2,2,3,5,5,6,3,4,4,4,5,3,3,3,2,2,5,6,5,6,5,5,5,4,2,4,3,3,5,5,4,4,5,6,5,4,4,4,4,3,3,3,2,3,3,5,3,2,4,3,3,6,4,4,4,3,2,2,3,3,2,3,3,3,4,3,1,3,2,2,0,3,4,4,3,3,4,4,4,4,4,5,5,5,2,4,4,4,3,2,2,3,4,4,5,4,2,3,4,4,4,5,4,3,4,4,2,2,2,2,2,2,2,2,2,1,3,3,3,3,2,7,2,8,3,7,2,6,1,8,1,56,3,1,1,1,45,4500,2000,0,835201,장비 생산 일자리 안정,기계공학
27180,3,4,4,3,2,2,2,3,4,5,4,5,3,5,4,4,4,3,4,5,5,4,4,4,2,2,3,3,2,2,3,3,4,4,4,4,2,3,4,4,5,6,4,5,2,3,3,3,4,5,4,4,5,6,5,5,4,5,5,4,4,5,5,5,4,5,4,5,5,5,4,5,4,5,3,4,3,3,2,3,2,3,2,3,4,5,3,4,3,4,3,4,4,2,4,3,4,3,4,3,4,1,1,3,1,2,0,5,5,4,3,3,4,4,3,3,3,3,4,3,3,3,4,3,4,3,2,3,3,3,3,3,4,4,3,4,4,4,5,4,5,4,2,2,2,2,2,2,2,2,2,1,3,2,3,3,1,7,8,5,3,4,5,3,7,6,1,35,4,1,1,1,40,3800,3200,0,153102,전자응용기술사 산업계측제어 기계 대체 불가,전기
27181,1,0,2,3,2,2,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,2,2,2,3,2,3,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,3,3,2,2,2,2,2,2,3,4,5,3,1,2,2,3,2,1,4,3,5,19,1,2,2,2,0,1,1,2,1,1,3,2,1,4,9,3,4,4,4,2,1,3,3,2,2,3,3,2,3,4,2,3,2,1,3,4,2,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,9,8,8,2,2,3,5,8,6,2,55,1,1,3,2,45,1900,1700,0,561601,차지,0
27182,3,4,3,3,2,2,3,4,2,2,3,4,1,0,1,0,1,0,1,0,1,0,3,4,3,3,3,4,3,4,3,4,2,2,2,1,3,4,3,3,3,4,3,4,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,2,1,1,0,4,3,5,5,5,2,4,5,2,4,4,2,3,11,1,5,2,2,0,7,3,4,4,3,4,3,3,3,3,3,4,3,2,3,4,2,2,3,4,3,4,2,3,5,3,4,2,3,4,3,2,2,5,5,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,6,5,4,5,4,5,5,4,5,1,52,4,1,1,1,51,10000,5000,0,31401,기계 대체 불가,경영학
27183,4,5,4,5,3,5,4,4,4,5,4,5,4,5,4,6,4,5,4,5,4,6,4,6,4,5,4,6,4,5,4,5,4,6,4,5,4,5,4,6,4,6,4,5,4,6,4,6,4,5,4,6,4,6,4,5,4,6,4,6,4,5,4,6,4,5,4,5,4,6,4,6,4,6,4,5,4,5,4,6,4,5,4,6,4,5,4,5,4,4,3,4,4,4,4,4,3,4,4,3,4,13,1,2,1,2,0,4,5,4,3,4,4,4,4,3,5,4,4,4,3,4,3,4,4,4,3,3,4,4,4,3,3,4,4,4,3,4,4,3,4,4,2,2,2,2,2,2,2,2,2,1,4,2,2,2,1,6,7,4,5,5,6,7,7,6,1,35,4,1,1,1,45,6800,4600,0,221201,변호사 분쟁 미리 예방 차원 업무 영역 확대,법학
27184,4,4,4,4,3,5,4,4,3,4,4,4,4,4,3,5,4,5,4,4,4,5,3,5,3,4,4,5,3,4,4,4,4,5,3,5,4,5,3,5,3,5,3,3,2,4,3,4,2,4,3,3,2,3,2,3,2,3,2,3,2,2,2,3,2,3,3,3,2,4,3,3,3,3,2,3,2,3,2,4,3,3,2,3,3,3,2,3,3,4,3,4,4,3,3,4,3,3,4,4,4,18,4,2,2,1,3,3,4,4,3,3,3,3,3,5,5,4,4,4,3,4,4,2,2,3,3,2,2,3,3,4,4,4,4,3,3,3,4,4,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,8,7,7,6,6,7,8,7,7,1,38,3,2,6,1,40,0,0,3000,420402,운동 건강 대한 관심,레저스포츠학
27185,5,5,5,5,5,5,4,6,4,4,4,6,5,5,4,5,4,5,4,5,4,6,4,6,4,5,4,6,4,6,5,6,5,5,4,5,4,5,4,7,5,6,4,6,4,5,4,5,3,4,4,5,4,5,4,4,3,5,2,3,4,6,2,4,1,0,1,0,1,0,2,3,3,5,1,0,1,0,1,0,1,0,1,0,2,3,1,0,4,5,2,4,3,4,5,3,3,4,4,5,2,15,2,6,2,1,5,7,2,3,4,4,4,4,3,3,3,3,4,4,1,5,5,5,5,4,5,3,4,4,4,5,5,5,5,5,5,5,5,4,5,5,2,1,2,2,2,2,2,1,1,2,2,1,1,3,1,7,6,5,4,5,4,4,6,5,1,37,4,1,1,1,40,4500,2500,0,25401,외국어 IT 코로나 바이러스 대면 사업 중단 비대 추진 방법 도입 모색 온라인 서비스 이용 증가,행정학
27186,3,4,2,4,3,4,2,1,3,4,3,4,1,0,3,4,3,4,4,5,3,4,3,4,3,4,3,4,3,4,4,5,2,3,2,3,3,4,4,5,3,4,4,5,4,6,3,4,3,4,3,5,3,4,4,6,4,6,4,5,2,1,3,4,4,6,4,6,4,6,4,6,4,5,3,4,4,5,4,6,4,5,3,4,4,6,4,5,4,3,4,4,3,3,3,4,3,3,3,2,3,6,1,2,1,2,0,5,5,3,4,4,4,5,3,3,3,4,3,3,2,4,4,4,4,3,4,3,3,3,4,3,4,4,4,3,3,3,4,3,2,4,2,2,2,2,2,2,2,2,2,1,3,1,1,2,1,5,5,5,6,5,4,5,6,6,1,52,3,1,1,1,30,4950,3200,0,623001,기중기운전기능사 인력 증가,자동차학
27187,3,4,4,4,2,3,3,3,4,3,4,4,4,5,4,4,4,4,3,4,4,4,3,3,3,3,3,3,2,3,2,3,3,2,4,4,2,3,4,4,4,4,4,3,2,3,2,3,4,4,2,3,3,3,5,5,4,5,5,4,3,3,4,4,4,4,4,5,5,5,4,5,2,3,3,3,3,2,2,3,2,3,2,2,2,3,2,3,3,4,3,4,4,3,3,4,3,4,3,3,4,3,1,3,1,2,0,5,5,4,5,4,5,4,4,5,4,4,4,4,3,3,3,4,4,3,4,3,4,4,4,4,4,5,5,4,4,3,3,3,4,3,2,2,2,2,2,1,2,2,2,3,1,3,3,3,1,2,6,7,5,3,5,3,7,5,1,46,4,1,1,1,40,4500,3400,0,153102,전자계산기기능사 전자응용기술사 산업계측제어기술사 구조 조정 시스템 개발,전자공학
27188,3,4,5,7,2,2,4,6,3,4,2,3,3,4,2,2,1,0,2,2,4,6,3,4,4,6,2,2,3,4,2,2,3,4,3,4,2,2,3,4,3,4,4,6,3,4,1,0,1,0,2,2,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,3,4,3,4,3,5,5,4,2,4,2,2,3,2,2,3,2,4,4,11,1,2,1,1,4,7,5,3,3,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,2,1,4,2,4,3,4,3,3,2,4,4,4,3,4,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,3,8,4,7,4,7,3,7,3,2,43,4,1,1,1,40,6500,4000,0,31401,증권투자상담사 증권사에 실무경험 침체 주식 안정 시장,경영학
27189,5,6,5,6,4,5,5,6,5,6,4,5,5,6,5,6,4,5,5,6,4,4,3,3,4,5,3,3,4,5,4,5,4,4,3,4,3,4,4,4,3,3,5,5,5,6,3,3,3,4,4,5,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,4,3,4,4,5,3,4,4,4,3,4,3,4,4,4,3,3,3,3,4,15,2,2,1,1,3,4,5,4,4,4,4,4,4,5,4,5,5,4,2,4,4,2,3,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,2,7,6,5,6,7,6,7,6,5,1,42,4,1,1,1,40,4000,3000,0,221401,변리사 현장 교육 일자리 부족,경제학
27190,2,2,2,3,2,1,2,3,2,2,1,0,1,0,2,2,2,3,1,0,2,2,2,3,2,2,1,0,2,3,2,2,1,0,1,0,1,0,2,3,2,3,2,3,1,0,1,0,2,1,1,0,2,2,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,1,2,3,2,2,2,2,2,3,3,3,4,2,2,4,3,2,3,2,4,2,3,7,3,6,2,2,0,7,2,2,1,1,4,2,2,3,3,3,2,3,3,2,2,3,3,4,3,2,3,3,4,4,3,3,3,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,3,1,3,2,6,6,6,5,5,5,2,3,4,1,38,2,1,1,1,56,2400,2000,0,615701,셀프 유기 주유 필요성,화학
