idx,knowcode,knowcode,
1048,140305,140305,FALSE
1049,902101,902101,FALSE
1050,232901,232901,FALSE
1051,211101,211101,FALSE
1052,133204,133204,FALSE
1053,863201,863201,FALSE
1054,512101,512101,FALSE
1055,701701,701701,FALSE
1056,151101,151101,FALSE
1057,812101,812101,FALSE
1058,884102,884102,FALSE
1059,121101,121101,FALSE
1060,901201,901201,FALSE
1061,613001,613001,FALSE
1062,26102,415503,TRUE
1063,140201,140201,FALSE
1064,851201,851201,FALSE
1065,301004,301004,FALSE
1066,24402,24402,FALSE
1067,9999999,9999999,FALSE
1068,885101,885101,FALSE
1069,521304,521304,FALSE
1070,9999999,9999999,FALSE
1071,301109,301109,FALSE
1072,702601,702601,FALSE
1073,414201,414201,FALSE
1074,621401,621401,FALSE
1075,885902,885902,FALSE
1076,9999999,9999999,FALSE
1077,231201,231201,FALSE
1078,415101,415101,FALSE
1079,212101,212101,FALSE
1080,823301,823301,FALSE
1081,231401,231401,FALSE
1082,212101,212101,FALSE
1083,832101,832101,FALSE
1084,826101,826101,FALSE
1085,817301,817301,FALSE
1086,13305,13305,FALSE
1087,826201,826201,FALSE
1088,121104,121104,FALSE
1089,851201,851201,FALSE
1090,872101,872101,FALSE
1091,812101,812101,FALSE
1092,9999999,9999999,FALSE
1093,13305,13305,FALSE
1094,701401,701401,FALSE
1095,32401,32401,FALSE
1096,9999999,9999999,FALSE
1097,212101,212101,FALSE
1098,16201,16201,FALSE
1099,212101,212101,FALSE
1100,157101,157101,FALSE
1101,831201,831201,FALSE
1102,121201,121201,FALSE
1103,522202,522202,FALSE
1104,29401,29401,FALSE
1105,24402,24402,FALSE
1106,231501,231501,FALSE
1107,151108,151108,FALSE
1108,414102,414102,FALSE
1109,306502,306502,FALSE
1110,415404,415404,FALSE
1111,511201,511201,FALSE
1112,412001,412001,FALSE
1113,24101,24101,FALSE
1114,301111,301111,FALSE
1115,153104,153104,FALSE
1116,833001,833001,FALSE
1117,110104,110104,FALSE
1118,522202,522202,FALSE
1119,812101,812101,FALSE
1120,541301,541301,FALSE
1121,416304,416304,FALSE
1122,155501,155501,FALSE
1123,702502,702502,FALSE
1124,550101,550101,FALSE
1125,301004,301004,FALSE
1126,24101,24101,FALSE
1127,416601,416601,FALSE
1128,9999999,9999999,FALSE
1129,211101,211101,FALSE
1130,24404,24404,FALSE
1131,9999999,9999999,FALSE
1132,110104,110104,FALSE
1133,33202,33202,FALSE
1134,301112,301112,FALSE
1135,416302,416302,FALSE
1136,884102,884102,FALSE
1137,885902,885902,FALSE
1138,411101,411101,FALSE
1139,23201,23201,FALSE
1140,826101,826101,FALSE
1141,9999999,9999999,FALSE
1142,825201,825201,FALSE
1143,31401,31401,FALSE
1144,212101,212101,FALSE
1145,411202,411202,FALSE
1146,9999999,9999999,FALSE
1147,812101,812101,FALSE
1148,26102,26102,FALSE
1149,211101,211101,FALSE
1150,28101,28101,FALSE
1151,22201,22201,FALSE
1152,302001,302001,FALSE
1153,9999999,9999999,FALSE
1154,23402,23402,FALSE
1155,131203,131203,FALSE
1156,9999999,9999999,FALSE
1157,842301,842301,FALSE
1158,305001,305001,FALSE
1159,13902,13902,FALSE
1160,9999999,9999999,FALSE
1161,31201,31201,FALSE
1162,29303,9999999,TRUE
1163,212101,212101,FALSE
1164,816103,816103,FALSE
1165,211101,211101,FALSE
1166,31302,31302,FALSE
1167,873501,873501,FALSE
1168,822301,822301,FALSE
1169,512101,512101,FALSE
1170,301101,301101,FALSE
1171,29201,29201,FALSE
1172,621301,621301,FALSE
1173,411106,411106,FALSE
1174,231101,231101,FALSE
1175,211101,211101,FALSE
1176,414601,414601,FALSE
1177,415101,415101,FALSE
1178,9999999,9999999,FALSE
1179,211101,211101,FALSE
1180,121105,121105,FALSE
1181,883201,883201,FALSE
1182,27101,27101,FALSE
1183,885101,885101,FALSE
1184,9999999,9999999,FALSE
1185,9999999,9999999,FALSE
1186,9999999,9999999,FALSE
1187,531601,531601,FALSE
1188,836001,836001,FALSE
1189,215101,215101,FALSE
1190,155203,155203,FALSE
1191,26201,26201,FALSE
1192,416501,416501,FALSE
1193,132004,132004,FALSE
1194,212101,212101,FALSE
1195,212101,212101,FALSE
1196,9999999,9999999,FALSE
1197,214301,214101,TRUE
1198,420201,420201,FALSE
1199,301112,301112,FALSE
1200,9999999,9999999,FALSE
1201,417102,417102,FALSE
1202,9999999,9999999,FALSE
1203,702502,702502,FALSE
1204,521304,521304,FALSE
1205,851201,851201,FALSE
1206,817201,817201,FALSE
1207,511401,511401,FALSE
1208,231101,231101,FALSE
1209,28203,28203,FALSE
1210,306501,306501,FALSE
1211,28203,28203,FALSE
1212,814001,814001,FALSE
1213,9999999,9999999,FALSE
1214,705901,705901,FALSE
1215,212101,212101,FALSE
1216,16101,16101,FALSE
1217,26401,26401,FALSE
1218,155203,155203,FALSE
1219,420201,420201,FALSE
1220,110102,110102,FALSE
1221,903101,903101,FALSE
1222,301101,301101,FALSE
1223,301103,301103,FALSE
1224,155203,155203,FALSE
1225,411104,411104,FALSE
1226,816103,816103,FALSE
1227,240201,240201,FALSE
1228,621901,621901,FALSE
1229,9999999,9999999,FALSE
1230,153301,153301,FALSE
1231,615501,615501,FALSE
1232,153103,153103,FALSE
1233,415101,415502,TRUE
1234,622304,622304,FALSE
1235,817101,817101,FALSE
1236,414102,414102,FALSE
1237,9999999,9999999,FALSE
1238,522101,522101,FALSE
1239,511201,511201,FALSE
1240,133202,133202,FALSE
1241,617101,617101,FALSE
1242,9999999,9999999,FALSE
1243,13701,13701,FALSE
1244,702601,702601,FALSE
1245,873501,873501,FALSE
1246,134303,134303,FALSE
1247,542001,542001,FALSE
1248,301113,301113,FALSE
1249,12201,12201,FALSE
1250,531601,531601,FALSE
1251,9999999,9999999,FALSE
1252,214201,214201,FALSE
1253,212101,212101,FALSE
1254,621201,621201,FALSE
1255,822101,822101,FALSE
1256,611001,611001,FALSE
1257,131202,131202,FALSE
1258,417102,417102,FALSE
1259,301004,301004,FALSE
1260,301102,301102,FALSE
1261,221101,221101,FALSE
1262,212101,212101,FALSE
1263,140301,140301,FALSE
1264,702502,702502,FALSE
1265,615501,615501,FALSE
1266,863301,863301,FALSE
1267,32501,32501,FALSE
1268,872301,872301,FALSE
1269,415501,415501,FALSE
1270,825201,825201,FALSE
1271,414201,414201,FALSE
1272,29303,29303,FALSE
1273,411104,411104,FALSE
1274,29201,29201,FALSE
1275,212101,212101,FALSE
1276,562401,562401,FALSE
1277,306901,306901,FALSE
1278,412001,412001,FALSE
1279,212101,212101,FALSE
1280,33201,33201,FALSE
1281,212101,212101,FALSE
1282,9999999,9999999,FALSE
1283,212101,212101,FALSE
1284,521304,521304,FALSE
1285,13305,13305,FALSE
1286,561601,561601,FALSE
1287,301102,301102,FALSE
1288,416303,416303,FALSE
1289,32201,32201,FALSE
1290,873201,873201,FALSE
1291,414102,414102,FALSE
1292,211101,211101,FALSE
1293,561301,561301,FALSE
1294,9999999,9999999,FALSE
1295,231501,231501,FALSE
1296,9999999,9999999,FALSE
1297,826401,826401,FALSE
1298,531601,531601,FALSE
1299,414703,414703,FALSE
1300,301112,301112,FALSE
1301,901101,901101,FALSE
1302,524001,524001,FALSE
1303,901501,901501,FALSE
1304,301004,301004,FALSE
1305,301004,301004,FALSE
1306,9999999,9999999,FALSE
1307,420401,420401,FALSE
1308,140204,140204,FALSE
1309,136001,136001,FALSE
1310,521304,521304,FALSE
1311,814001,814001,FALSE
1312,24402,24402,FALSE
1313,153106,153106,FALSE
1314,23403,23403,FALSE
1315,153301,153301,FALSE
1316,825101,825101,FALSE
1317,214301,214301,FALSE
1318,825101,825101,FALSE
1319,420201,420201,FALSE
1320,33202,33202,FALSE
1321,211101,211101,FALSE
1322,151201,151201,FALSE
1323,29303,29303,FALSE
1324,902101,902101,FALSE
1325,9999999,9999999,FALSE
1326,232101,232101,FALSE
1327,811301,811301,FALSE
1328,9999999,9999999,FALSE
1329,9999999,9999999,FALSE
1330,140201,140201,FALSE
1331,415404,415404,FALSE
1332,816103,816103,FALSE
1333,23101,23101,FALSE
1334,616101,616101,FALSE
1335,862101,862101,FALSE
1336,9999999,9999999,FALSE
1337,902101,902101,FALSE
1338,415501,415501,FALSE
1339,901401,901401,FALSE
1340,9999999,9999999,FALSE
1341,416105,416105,FALSE
1342,214101,214101,FALSE
1343,705201,705201,FALSE
1344,704001,704001,FALSE
1345,231101,231101,FALSE
1346,550201,550201,FALSE
1347,414602,414602,FALSE
1348,110203,110203,FALSE
1349,621901,621901,FALSE
1350,211101,211101,FALSE
1351,872301,872301,FALSE
1352,9999999,9999999,FALSE
1353,214301,214301,FALSE
1354,212101,212101,FALSE
1355,621203,621203,FALSE
1356,154103,154103,FALSE
1357,622304,622304,FALSE
1358,9999999,9999999,FALSE
1359,871201,871201,FALSE
1360,624201,624201,FALSE
1361,24301,24301,FALSE
1362,622901,622901,FALSE
1363,411301,411301,FALSE
1364,511301,511301,FALSE
1365,420101,420101,FALSE
1366,9999999,9999999,FALSE
1367,301109,301109,FALSE
1368,9999999,9999999,FALSE
1369,24402,24402,FALSE
1370,211101,211101,FALSE
1371,621203,621203,FALSE
1372,832201,832201,FALSE
1373,31403,31403,FALSE
1374,622304,622304,FALSE
1375,23403,23403,FALSE
1376,621901,621901,FALSE
1377,705101,705101,FALSE
1378,511201,511201,FALSE
1379,812201,812201,FALSE
1380,133302,133302,FALSE
1381,613001,613001,FALSE
1382,214501,214501,FALSE
1383,812101,812101,FALSE
1384,31403,31403,FALSE
1385,9999999,9999999,FALSE
1386,301004,301004,FALSE
1387,301107,301107,FALSE
1388,416103,416103,FALSE
1389,240201,240201,FALSE
1390,307601,307601,FALSE
1391,821101,821101,FALSE
1392,826401,826401,FALSE
1393,157101,157101,FALSE
1394,301103,301103,FALSE
1395,9999999,9999999,FALSE
1396,133201,133201,FALSE
1397,221101,221101,FALSE
1398,212101,212101,FALSE
1399,822301,822301,FALSE
1400,232901,232901,FALSE
1401,872301,872301,FALSE
1402,902101,902101,FALSE
1403,813201,813201,FALSE
1404,11102,11102,FALSE
1405,414602,414602,FALSE
1406,154102,154102,FALSE
1407,414702,414702,FALSE
1408,816103,816103,FALSE
1409,813201,813201,FALSE
1410,611001,611001,FALSE
1411,28201,28201,FALSE
1412,414701,414701,FALSE
1413,532201,532201,FALSE
1414,31301,31301,FALSE
1415,158201,158201,FALSE
1416,816103,816103,FALSE
1417,9999999,9999999,FALSE
1418,28202,28202,FALSE
1419,140207,140207,FALSE
1420,22103,22103,FALSE
1421,28202,28202,FALSE
1422,9999999,9999999,FALSE
1423,15101,15101,FALSE
1424,512101,512101,FALSE
1425,29904,29904,FALSE
1426,133204,133201,TRUE
1427,9999999,9999999,FALSE
1428,416301,416301,FALSE
1429,853101,853101,FALSE
1430,12101,12101,FALSE
1431,701401,701401,FALSE
1432,9999999,9999999,FALSE
1433,561601,561601,FALSE
1434,212101,212101,FALSE
1435,152101,152101,FALSE
1436,861201,861201,FALSE
1437,9999999,9999999,FALSE
1438,414101,414101,FALSE
1439,231401,231401,FALSE
1440,885201,885201,FALSE
1441,9999999,9999999,FALSE
1442,511101,511101,FALSE
1443,861301,861301,FALSE
1444,9999999,9999999,FALSE
1445,415301,415301,FALSE
1446,12201,12201,FALSE
1447,904201,904201,FALSE
1448,155106,155106,FALSE
1449,9999999,9999999,FALSE
1450,411104,411104,FALSE
1451,705201,705201,FALSE
1452,622304,622304,FALSE
1453,301004,301004,FALSE
1454,611001,611001,FALSE
1455,27201,27201,FALSE
1456,622201,622201,FALSE
1457,152101,152101,FALSE
1458,416202,416202,FALSE
1459,155105,155105,FALSE
1460,221401,221401,FALSE
1461,133205,133205,FALSE
1462,133204,133204,FALSE
1463,561401,561401,FALSE
1464,701301,701301,FALSE
1465,23101,23101,FALSE
1466,131203,131203,FALSE
1467,301104,301104,FALSE
1468,16201,16201,FALSE
1469,158401,158401,FALSE
1470,24301,24301,FALSE
1471,612101,612101,FALSE
1472,212101,212101,FALSE
1473,415202,415202,FALSE
1474,550101,232901,TRUE
1475,306903,306903,FALSE
1476,232901,232901,FALSE
1477,24203,24203,FALSE
1478,863201,863201,FALSE
1479,862301,862301,FALSE
1480,885101,885101,FALSE
1481,904101,904101,FALSE
1482,301004,301004,FALSE
1483,826401,826401,FALSE
1484,303001,303001,FALSE
1485,863101,863101,FALSE
1486,301112,301112,FALSE
1487,416103,416103,FALSE
1488,154201,154201,FALSE
1489,232901,232901,FALSE
1490,882101,882101,FALSE
1491,415202,415202,FALSE
1492,153104,153104,FALSE
1493,415404,415404,FALSE
1494,851201,851201,FALSE
1495,301004,301004,FALSE
1496,622304,622304,FALSE
1497,9999999,9999999,FALSE
1498,621403,621403,FALSE
1499,158501,158501,FALSE
1500,14103,14103,FALSE
1501,9999999,9999999,FALSE
1502,301004,301004,FALSE
1503,872201,872201,FALSE
1504,301102,301102,FALSE
1505,155301,155301,FALSE
1506,862101,862101,FALSE
1507,306401,306401,FALSE
1508,414401,414401,FALSE
1509,28203,28203,FALSE
1510,28401,28401,FALSE
1511,884102,863201,TRUE
1512,232101,232101,FALSE
1513,12201,12201,FALSE
1514,13305,13305,FALSE
1515,411104,411104,FALSE
1516,9999999,9999999,FALSE
1517,152101,152101,FALSE
1518,9999999,9999999,FALSE
1519,622101,622101,FALSE
1520,28401,28401,FALSE
1521,834001,834001,FALSE
1522,302001,302001,FALSE
1523,521304,521304,FALSE
1524,301004,301004,FALSE
1525,11101,11101,FALSE
1526,212101,212101,FALSE
1527,9999999,9999999,FALSE
1528,9999999,9999999,FALSE
1529,901201,901201,FALSE
1530,140206,140206,FALSE
1531,904101,904101,FALSE
1532,701101,701101,FALSE
1533,615101,615101,FALSE
1534,13204,13204,FALSE
1535,411104,411104,FALSE
1536,836001,836001,FALSE
1537,136001,136001,FALSE
1538,702401,702401,FALSE
1539,901201,901201,FALSE
1540,9999999,9999999,FALSE
1541,122101,122101,FALSE
1542,812102,812102,FALSE
1543,9999999,9999999,FALSE
1544,901101,901101,FALSE
1545,212101,212101,FALSE
1546,110201,110201,FALSE
1547,615203,615203,FALSE
1548,212101,212101,FALSE
1549,411106,411106,FALSE
1550,414401,414401,FALSE
1551,531701,531701,FALSE
1552,9999999,9999999,FALSE
1553,12301,12301,FALSE
1554,816103,816103,FALSE
1555,812301,812301,FALSE
1556,812102,812102,FALSE
1557,33202,33202,FALSE
1558,621403,621403,FALSE
1559,871101,871101,FALSE
1560,863101,863101,FALSE
1561,29303,29303,FALSE
1562,110105,110105,FALSE
1563,23402,23402,FALSE
1564,825101,825101,FALSE
1565,29101,29101,FALSE
1566,306901,306901,FALSE
1567,33201,33201,FALSE
1568,836001,836001,FALSE
1569,306502,306502,FALSE
1570,12401,12401,FALSE
1571,622304,622304,FALSE
1572,901201,901201,FALSE
1573,813201,813201,FALSE
1574,155302,155302,FALSE
1575,31301,31301,FALSE
1576,835201,835201,FALSE
1577,28402,28402,FALSE
1578,414101,414101,FALSE
1579,521201,521201,FALSE
1580,9999999,9999999,FALSE
1581,154102,154102,FALSE
1582,702201,702201,FALSE
1583,22202,22202,FALSE
1584,9999999,9999999,FALSE
1585,110202,110202,FALSE
1586,621401,621401,FALSE
1587,811901,811901,FALSE
1588,9999999,9999999,FALSE
1589,411105,411105,FALSE
1590,29101,29101,FALSE
1591,9999999,9999999,FALSE
1592,158401,158401,FALSE
1593,531401,531401,FALSE
1594,9999999,9999999,FALSE
1595,140601,140601,FALSE
1596,9999999,231401,TRUE
1597,212301,212301,FALSE
1598,301004,301004,FALSE
1599,873101,873101,FALSE
1600,136001,136001,FALSE
1601,140304,140304,FALSE
1602,413201,413201,FALSE
1603,9999999,9999999,FALSE
1604,9999999,9999999,FALSE
1605,522201,522201,FALSE
1606,851101,851101,FALSE
1607,882201,882201,FALSE
1608,414102,414102,FALSE
1609,863301,863301,FALSE
1610,702401,702401,FALSE
1611,415101,415101,FALSE
1612,817301,811501,TRUE
1613,826301,826301,FALSE
1614,140502,140502,FALSE
1615,301108,301108,FALSE
1616,9999999,9999999,FALSE
1617,153201,153201,FALSE
1618,9999999,9999999,FALSE
1619,211101,211101,FALSE
1620,24404,24404,FALSE
1621,12201,12201,FALSE
1622,702701,702701,FALSE
1623,416203,416203,FALSE
1624,22103,22103,FALSE
1625,151301,151301,FALSE
1626,9999999,9999999,FALSE
1627,140601,140601,FALSE
1628,214101,214101,FALSE
1629,122102,122102,FALSE
1630,9999999,9999999,FALSE
1631,511401,511401,FALSE
1632,306902,306902,FALSE
1633,306904,306904,FALSE
1634,701201,701201,FALSE
1635,32201,32201,FALSE
1636,512301,512301,FALSE
1637,212101,212101,FALSE
1638,884101,884101,FALSE
1639,9999999,9999999,FALSE
1640,414602,414602,FALSE
1641,511401,511401,FALSE
1642,28401,28401,FALSE
1643,416303,416303,FALSE
1644,512102,512102,FALSE
1645,13305,13305,FALSE
1646,415202,415202,FALSE
1647,31201,31201,FALSE
1648,615501,615501,FALSE
1649,140201,159104,TRUE
1650,240101,240101,FALSE
1651,622901,622901,FALSE
1652,703101,703101,FALSE
1653,301113,301113,FALSE
1654,416102,416102,FALSE
1655,11201,11201,FALSE
1656,816103,816103,FALSE
1657,9999999,9999999,FALSE
1658,301103,301103,FALSE
1659,307101,307101,FALSE
1660,611001,611001,FALSE
1661,842101,842101,FALSE
1662,531301,531301,FALSE
1663,154101,154101,FALSE
1664,212101,212101,FALSE
1665,532301,532301,FALSE
1666,815001,815001,FALSE
1667,873201,873201,FALSE
1668,862301,862301,FALSE
1669,121104,121104,FALSE
1670,812401,812401,FALSE
1671,9999999,9999999,FALSE
1672,420202,420202,FALSE
1673,512401,512401,FALSE
1674,131202,131202,FALSE
1675,9999999,9999999,FALSE
1676,306701,306701,FALSE
1677,301102,301102,FALSE
1678,134303,134303,FALSE
1679,28101,28101,FALSE
1680,413201,413201,FALSE
1681,9999999,550201,TRUE
1682,301301,301301,FALSE
1683,9999999,9999999,FALSE
1684,885902,885902,FALSE
1685,414301,414301,FALSE
1686,301004,301004,FALSE
1687,522201,522201,FALSE
1688,158201,158201,FALSE
1689,25101,25101,FALSE
1690,624301,624301,FALSE
1691,9999999,872101,TRUE
1692,25101,25101,FALSE
1693,9999999,9999999,FALSE
1694,214401,214401,FALSE
1695,31302,31302,FALSE
1696,701201,701201,FALSE
1697,420402,420402,FALSE
1698,826101,826101,FALSE
1699,26102,26102,FALSE
1700,28101,28101,FALSE
1701,301201,301201,FALSE
1702,110202,110202,FALSE
1703,29901,29901,FALSE
1704,414503,414503,FALSE
1705,151108,151108,FALSE
1706,702502,702502,FALSE
1707,212101,212101,FALSE
1708,306701,306701,FALSE
1709,415101,415101,FALSE
1710,542001,542001,FALSE
1711,132004,132004,FALSE
1712,622201,622201,FALSE
1713,9999999,9999999,FALSE
1714,25402,25402,FALSE
1715,11201,11201,FALSE
1716,624401,624401,FALSE
1717,13201,13201,FALSE
1718,23101,23101,FALSE
1719,521304,521304,FALSE
1720,9999999,9999999,FALSE
1721,22202,22202,FALSE
1722,211101,211101,FALSE
1723,415101,415101,FALSE
1724,140206,140206,FALSE
1725,9999999,9999999,FALSE
1726,9999999,9999999,FALSE
1727,153104,153104,FALSE
1728,701101,701101,FALSE
1729,32201,32201,FALSE
1730,136002,136002,FALSE
1731,140502,140502,FALSE
1732,863101,863101,FALSE
1733,306904,306904,FALSE
1734,415404,415404,FALSE
1735,621203,621203,FALSE
1736,9999999,9999999,FALSE
1737,11201,11201,FALSE
1738,122301,122301,FALSE
1739,301103,301103,FALSE
1740,9999999,9999999,FALSE
1741,622304,622304,FALSE
1742,154104,154104,FALSE
1743,512401,512401,FALSE
1744,24101,24101,FALSE
1745,13204,13204,FALSE
1746,542001,542001,FALSE
1747,158501,158501,FALSE
1748,9999999,9999999,FALSE
1749,701501,701501,FALSE
1750,615301,615301,FALSE
1751,9999999,9999999,FALSE
1752,622901,622901,FALSE
1753,811201,811201,FALSE
1754,411104,411104,FALSE
1755,155303,155303,FALSE
1756,121104,121104,FALSE
1757,24101,24101,FALSE
1758,9999999,9999999,FALSE
1759,612101,612101,FALSE
1760,622304,622304,FALSE
1761,420201,420201,FALSE
1762,15101,15101,FALSE
1763,861201,852101,TRUE
1764,414101,414101,FALSE
1765,901501,901501,FALSE
1766,873301,873301,FALSE
1767,13204,13204,FALSE
1768,9999999,9999999,FALSE
1769,414602,414602,FALSE
1770,212101,212101,FALSE
1771,522101,522101,FALSE
1772,885101,885101,FALSE
1773,301004,301004,FALSE
1774,9999999,9999999,FALSE
1775,214301,214301,FALSE
1776,29901,29901,FALSE
1777,9999999,13201,TRUE
1778,133204,133204,FALSE
1779,301004,301004,FALSE
1780,414302,414302,FALSE
1781,882201,882201,FALSE
1782,414502,414502,FALSE
1783,416303,416303,FALSE
1784,836001,836001,FALSE
1785,9999999,9999999,FALSE
1786,816103,816103,FALSE
1787,701601,701601,FALSE
1788,240101,240101,FALSE
1789,9999999,9999999,FALSE
1790,24404,24404,FALSE
1791,9999999,415202,TRUE
1792,24402,24402,FALSE
1793,612101,612101,FALSE
1794,301301,301301,FALSE
1795,212101,212101,FALSE
1796,823301,823301,FALSE
1797,701601,701601,FALSE
1798,842201,842201,FALSE
1799,134302,134302,FALSE
1800,511501,511501,FALSE
1801,140401,140401,FALSE
1802,861101,861101,FALSE
1803,416201,416201,FALSE
1804,561601,561601,FALSE
1805,212101,212101,FALSE
1806,159104,159104,FALSE
1807,301105,301105,FALSE
1808,414102,414102,FALSE
1809,511501,511501,FALSE
1810,9999999,9999999,FALSE
1811,826201,826201,FALSE
1812,9999999,9999999,FALSE
1813,9999999,9999999,FALSE
1814,9999999,9999999,FALSE
1815,306904,306904,FALSE
1816,417201,417201,FALSE
1817,615301,615301,FALSE
1818,9999999,9999999,FALSE
1819,156201,156201,FALSE
1820,9999999,9999999,FALSE
1821,301108,301108,FALSE
1822,862301,862301,FALSE
1823,415404,415404,FALSE
1824,9999999,9999999,FALSE
1825,414502,414502,FALSE
1826,420202,420202,FALSE
1827,31301,31301,FALSE
1828,562301,562301,FALSE
1829,215101,215101,FALSE
1830,416105,416105,FALSE
1831,306501,306501,FALSE
1832,415301,415301,FALSE
1833,306101,306101,FALSE
1834,702701,702701,FALSE
1835,9999999,9999999,FALSE
1836,212101,306904,TRUE
1837,9999999,9999999,FALSE
1838,621301,621301,FALSE
1839,301004,301004,FALSE
1840,12301,12301,FALSE
1841,152201,152201,FALSE
1842,511201,511201,FALSE
1843,862301,885902,TRUE
1844,532101,532101,FALSE
