idx,sq1,sq2,sq3,sq4,sq5,sq6,sq7,sq8,sq9,sq10,sq11,sq12,sq13,sq14,sq15,sq16,kq1_1,kq1_2,kq2_1,kq2_2,kq3_1,kq3_2,kq4_1,kq4_2,kq5_1,kq5_2,kq6_1,kq6_2,kq7_1,kq7_2,kq8_1,kq8_2,kq9_1,kq9_2,kq10_1,kq10_2,kq11_1,kq11_2,kq12_1,kq12_2,kq13_1,kq13_2,kq14_1,kq14_2,kq15_1,kq15_2,kq16_1,kq16_2,kq17_1,kq17_2,kq18_1,kq18_2,kq19_1,kq19_2,kq20_1,kq20_2,kq21_1,kq21_2,kq22_1,kq22_2,kq23_1,kq23_2,kq24_1,kq24_2,kq25_1,kq25_2,kq26_1,kq26_2,kq27_1,kq27_2,kq28_1,kq28_2,kq29_1,kq29_2,kq30_1,kq30_2,kq31_1,kq31_2,kq32_1,kq32_2,kq33_1,kq33_2,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13_1,bq13_2,bq13_3,bq14_1,bq14_2,bq14_3,bq14_4,bq14_5,bq15,bq16_1,bq16_2,bq16_3,bq16_4,bq16_5,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq18_8,bq18_9,bq19,bq20,bq21_1,bq21_2,bq21_3,bq25,bq26,bq27,bq28,bq28_1,bq28_2,bq29,bq30,bq31_1,bq31_2,bq31_3,knowcode,text_response,bef_job,able_job,major,description,bq6_mark,bq12_2_mark,bq12_3_mark,bq12_4_mark
18601,5,5,5,5,5,5,4,5,5,4,5,4,5,4,4,2,3,4,2,2,2,2,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,6,2,2,1,0,1,0,2,2,3,4,2,5,3,4,1,0,2,2,2,3,3,3,3,5,1,0,3,4,1,0,16,5,6,1,2,0,3.0,7.0,4,4,4.0,4.0,4.0,3.0,4,3,4,4.0,4,1,5,4,2,5,2,5,2,3,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3.0,1,1,1.0,2.0,58,4.0,1,1,6,1,40.0,7000,2800,0,110201,정치학박사 정치 사회 불가분 관계,0,"외래교수, 외래강사",정치학,정치학연구원 정치학연구원,1,1,0,0
18602,3,2,4,3,4,3,3,2,3,2,2,3,2,3,3,3,3,3,2,4,3,4,2,3,3,4,2,4,3,4,2,3,3,4,2,3,2,3,2,5,3,3,3,4,4,3,3,3,3,5,3,4,3,3,3,4,4,5,2,2,3,4,4,4,2,3,4,5,4,5,2,3,2,4,2,3,3,3,2,2,3,5,6,1,2,1,2,0,2.0,2.0,4,3,4.0,4.0,4.0,4.0,4,5,4,4.0,5,3,4,3,2,3,2,2,2,3,3,2,2,4,3,2,1,2,1,2,2,2,2,2,2,2,1.0,3,4,4.0,1.0,43,2.0,1,1,6,1,10.0,3200,2200,0,901501,조경원자격증 경기 침체,조경업,0,상업,조경원 조경원,0,0,0,0
18603,2,2,2,3,2,2,2,3,3,4,3,4,3,2,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,18,1,3,2,2,0,1.0,1.0,2,2,2.0,4.0,2.0,3.0,4,3,3,4.0,4,2,3,3,5,5,4,5,5,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4.0,4,4,3.0,2.0,68,1.0,1,2,6,2,45.0,1500,1500,0,901501,골프장 증가,자영업,0,0,조경원 조경원,0,1,1,0
18604,4,3,4,5,5,5,4,3,2,4,5,5,4,3,3,4,3,4,4,4,2,3,1,0,5,5,3,4,1,0,1,0,1,0,1,0,1,0,1,0,3,4,3,4,3,3,1,0,1,0,4,3,2,3,2,4,1,0,1,0,3,4,1,0,1,0,1,0,1,4,1,3,5,5,4,4,3,4,4,4,4,5,8,1,2,2,2,0,3.0,4.0,3,3,3.0,4.0,3.0,4.0,3,3,4,4.0,3,2,4,3,5,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.0,4,4,3.0,1.0,48,3.0,1,1,6,1,50.0,3600,2500,0,28201,인건비 위해 최소 인원 정예,0,0,행정과,도로 운송 사무원(배차사무 포함) 도로 운송 사무원(배차사무 포함),1,0,0,0
18605,4,4,4,5,5,5,5,5,5,5,5,5,5,4,3,4,4,5,4,4,2,3,3,1,4,5,2,3,2,2,1,0,2,4,4,5,2,3,5,5,5,5,3,5,5,6,4,4,3,3,4,4,3,3,3,5,5,5,3,4,3,4,4,5,4,5,2,3,2,5,2,4,5,6,4,5,5,6,4,5,4,5,15,2,4,1,1,4,6.0,4.0,3,3,3.0,2.0,4.0,3.0,2,2,3,4.0,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,5,1,2,1,2,1,2,2,1,1,1,2.0,1,3,3.0,1.0,45,4.0,1,1,6,1,60.0,5000,2000,0,240201,소방설비기사 위험물관련기사 응급주조사 산업안전기사 전기기사 정보처리 구조기술 진입기술 인명구급 신형 장비 도입 조직 일부 개편 프로그램 도입 체계 처리 간소화 도입,회사원,"소방공사감리, 점검업, 공사업등",소방관련학,소방관 소방관,0,0,0,0
18606,2,1,4,1,1,2,4,5,5,2,2,4,3,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,4,5,1,0,3,3,3,4,2,3,1,0,3,4,2,2,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,3,4,1,0,1,0,2,2,1,0,3,1,5,2,2,0,3.0,2.0,2,2,2.0,3.0,2.0,3.0,2,2,3,2.0,3,4,1,2,2,3,3,2,3,4,2,4,4,2,2,4,2,2,2,2,2,2,2,2,2,1,3.0,3,3,3.0,1.0,40,3.0,1,3,6,2,56.0,4000,3000,0,817101,공란,상품 판매원,0,정치학,자동차 조립원 자동차 조립원,1,0,0,0
18607,3,3,4,3,4,3,3,4,3,4,3,4,3,3,4,3,1,0,1,0,1,0,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,4,5,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,2,3,1,0,18,2,3,1,2,0,6.0,4.0,3,4,3.0,2.0,3.0,4.0,4,4,3,3.0,4,1,3,3,4,4,5,4,4,2,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,4.0,1,2,1.0,1.0,26,3.0,1,1,6,1,42.0,2350,1950,0,420401,스포츠생활지도사 스포츠 강좌 개설,0,0,체육학과,스포츠강사 스포츠강사,0,0,0,0
18608,4,3,2,1,2,2,2,2,2,2,3,4,3,2,2,2,1,0,1,0,2,3,2,3,2,2,1,0,2,2,3,3,1,0,1,0,1,0,1,0,3,3,2,2,3,3,1,0,3,3,2,2,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,1,4,1,2,2,0,1.0,1.0,3,1,1.0,5.0,3.0,4.0,1,3,3,3.0,1,1,4,4,4,5,4,3,3,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1.0,4,4,4.0,1.0,76,1.0,2,1,6,0,55.0,0,0,1000,901101,수입 농산물 때문 수입,0,0,0,곡식작물 재배원 곡식작물 재배원,0,1,1,1
18609,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,2,3,2,3,2,5,2,3,4,5,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,5,3,4,5,6,4,4,1,0,1,0,5,7,4,6,3,4,2,3,4,3,1,0,1,4,1,3,3,4,4,5,3,4,3,4,1,0,17,1,1,1,2,0,3.0,7.0,4,4,4.0,2.0,4.0,4.0,4,3,3,3.0,4,1,5,4,2,5,5,5,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3.0,1,1,1.0,1.0,58,4.0,2,1,6,0,40.0,0,0,15000,301102,외과의사 면허증 사람,0,0,외,외과의사 외과의사,0,1,1,1
18610,3,3,4,3,4,4,3,3,3,3,3,4,4,3,3,3,1,0,1,0,1,0,5,7,5,7,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,3,1,4,1,3,1,0,1,0,1,0,1,0,2,2,7,4,2,2,2,0,3.0,2.0,2,2,2.0,3.0,3.0,3.0,3,3,3,3.0,3,3,2,3,3,4,3,3,4,2,3,3,2,2,3,5,2,2,2,2,2,2,2,2,2,2,2.0,3,2,2.0,2.0,40,4.0,2,1,6,0,40.0,0,0,3000,612301,렌트 이용 사람 증가,0,0,무용,자동차 영업원(자동차 딜러) 자동차 영업원(자동차 딜러),1,0,0,0
18611,5,5,5,4,5,5,5,5,5,5,3,4,4,3,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,5,1,0,1,0,3,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,3,1,4,2,1,4,2.0,2.0,3,3,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2.0,3,3,3.0,1.0,34,2.0,1,1,6,1,52.0,4800,3500,0,882301,기계작동법 안전관련 주의사항 기술 발전 기계 개발,회사원,0,정보처리과,종이제품 생산기계 조작원 종이제품 생산기계 조작원,0,0,0,0
18612,4,4,4,4,4,3,4,3,5,4,4,3,4,3,3,4,3,4,2,3,3,5,3,5,3,5,2,5,1,0,1,0,3,5,1,0,4,6,1,0,1,0,4,6,1,0,1,0,1,0,4,5,4,6,3,4,1,0,4,6,4,6,4,5,3,4,1,0,1,4,3,4,3,4,3,4,2,4,3,5,2,3,13,1,2,2,1,6,6.0,6.0,5,2,2.0,4.0,4.0,2.0,3,3,3,3.0,3,4,2,3,2,2,2,1,1,3,4,3,4,1,1,5,2,2,2,2,2,2,2,2,2,3,2.0,1,4,4.0,1.0,56,4.0,1,1,6,1,50.0,0,0,0,13902,공란,0,0,0,시장 및 여론조사관리자,0,1,1,1
18613,3,4,3,3,3,3,3,3,3,3,3,3,5,2,4,3,2,4,5,5,2,3,2,1,5,7,3,3,1,0,1,0,3,5,1,0,3,3,1,0,2,2,2,2,2,2,2,3,2,3,2,3,2,4,1,0,2,2,4,7,3,5,3,6,2,5,2,3,2,5,2,2,2,5,5,4,3,5,3,4,3,3,15,2,5,2,1,2,5.0,5.0,4,4,4.0,5.0,3.0,4.0,4,4,3,5.0,4,4,4,3,3,3,4,3,2,3,4,4,3,3,3,5,2,2,2,2,2,2,2,2,2,1,2.0,4,4,4.0,2.0,29,4.0,1,1,6,1,40.0,3000,2500,0,26401,공란,0,0,법학과,감사 사무원 감사 사무원,0,0,0,0
18614,2,4,4,1,3,4,1,4,4,2,5,5,4,1,1,3,1,0,2,1,1,0,2,1,5,6,1,0,1,0,1,0,3,2,4,3,1,0,1,0,3,3,1,0,2,2,1,0,1,0,3,2,2,1,1,0,1,0,2,1,1,0,1,0,2,2,1,0,1,4,1,3,2,1,1,0,4,4,1,0,1,0,19,1,2,1,2,0,4.0,4.0,3,3,2.0,2.0,2.0,3.0,3,3,3,3.0,3,4,2,1,3,4,4,3,3,2,2,2,2,1,1,4,2,2,2,2,2,2,2,2,2,1,3.0,1,1,2.0,1.0,33,3.0,1,1,6,1,40.0,3500,2500,0,841201,전자산업기사 휴대폰 사용,0,0,전자,이동전화기 수리원 핸드폰(휴대폰) 수리원,0,0,0,0
18615,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,6,4,5,4,6,5,5,5,6,4,6,1,0,1,0,5,4,1,0,1,0,1,0,4,4,4,5,1,0,1,0,1,0,4,5,4,5,1,0,3,5,5,5,4,5,4,5,4,5,1,0,1,4,1,3,4,5,4,5,4,6,4,5,1,0,11,1,2,2,1,1,2.0,5.0,4,3,3.0,5.0,3.0,3.0,5,4,5,5.0,5,2,3,3,3,2,4,3,3,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,2,1.0,4,4,4.0,2.0,40,4.0,1,1,6,1,50.0,10000,3500,0,32401,창구응대 서비스 교육 은행전산관련 훈련 전산 강화 인터넷 뱅킹 확산 점점 대면 거래 증권사직원 펀드매니저 보험사직원,0,"금융컨설턴트, 보험설계사",0,출납창구사무원 출납창구사무원,0,0,0,0
18616,2,3,3,3,3,3,2,2,2,2,2,3,3,3,1,1,1,0,1,0,1,0,1,0,1,0,1,0,3,4,2,3,1,0,1,0,1,0,1,0,4,4,1,0,3,4,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,3,1,2,2,2,0,4.0,1.0,3,2,2.0,4.0,4.0,4.0,3,3,4,4.0,3,2,4,3,4,5,4,4,4,2,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2.0,4,4,4.0,1.0,54,2.0,1,3,6,2,40.0,3200,2400,0,873501,기계 자동화,농업,0,문,음료 제조기계 조작원 음료 제조기계 조작원,0,0,0,0
18617,3,3,3,3,3,3,3,3,3,4,4,5,5,3,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,5,1,0,1,0,2,2,1,0,2,3,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,3,1,3,2,1,2,1.0,2.0,4,3,3.0,4.0,4.0,3.0,3,3,3,3.0,3,3,3,3,4,4,4,1,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,3.0,3,3,3.0,1.0,24,2.0,1,1,6,1,50.0,3050,3000,0,835201,공정교육 장비 도입 변화,0,0,CNC밀링과,전자 부품·제품 생산기계 조작원 전자 부품·제품 생산기계 조작원,0,0,0,0
18618,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,3,4,3,4,3,3,1,0,3,3,3,3,1,0,1,0,4,4,5,3,2,3,1,0,5,4,4,3,4,4,4,3,4,3,4,3,3,3,1,0,1,0,2,3,4,4,2,3,3,2,1,0,1,4,1,3,3,3,3,3,3,4,3,4,5,5,8,2,6,1,1,1,6.0,4.0,5,5,5.0,5.0,5.0,2.0,4,3,3,3.0,3,1,5,5,5,5,5,5,5,3,4,3,4,1,1,3,1,1,1,1,1,1,2,2,2,2,2.0,3,3,3.0,1.0,53,4.0,1,1,6,1,52.0,8000,2800,0,812301,철도차량정비자격증 철도차량기술교육 차량 노후 단종 차량 노후 단종,0,0,기계설계학과,철도기관차·전동차 정비원 철도기관차·전동차 정비원,0,0,0,0
18619,4,5,4,4,5,4,5,5,5,5,3,5,5,3,3,4,3,4,4,6,3,4,4,4,4,5,5,5,5,6,1,0,3,4,2,3,5,7,1,0,1,0,2,4,1,0,1,0,1,0,3,3,2,2,1,0,1,0,1,0,3,5,3,4,2,3,2,2,1,4,1,3,2,2,2,4,3,5,3,5,3,3,3,1,1,2,1,5,4.0,4.0,4,4,2.0,4.0,5.0,4.0,4,3,5,5.0,4,4,2,3,4,4,4,1,1,2,4,5,4,2,2,5,2,2,2,2,1,1,1,2,2,2,2.0,1,1,1.0,2.0,27,3.0,1,1,6,1,35.0,3400,1440,0,415201,경기 직원 때문 업무 포괄 사회 문제 기업 채용 인원 때문,0,0,패션디자인,의상 디자이너 의상 디자이너,0,0,0,0
18620,4,4,4,4,5,4,4,4,4,4,4,5,4,4,3,4,3,2,4,3,3,2,2,2,2,1,2,2,4,5,1,0,4,5,4,7,4,5,4,5,4,6,3,5,4,7,2,3,1,0,1,0,1,0,1,0,1,0,1,0,4,6,1,0,4,6,1,0,1,4,1,3,4,5,2,5,1,0,4,5,1,0,3,1,6,2,1,1,6.0,5.0,5,3,2.0,3.0,4.0,3.0,4,3,3,4.0,4,2,2,2,4,3,4,4,4,3,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,4.0,2,3,1.0,1.0,33,4.0,1,1,6,1,45.0,6000,4300,0,151107,윈도우 도입 플랜트 업종,0,0,기계공학,자동차공학기술자 자동차공학기술자,0,0,0,0
18621,1,3,3,1,3,2,3,3,3,3,2,1,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,4,1,0,1,0,1,0,1,0,3,2,1,0,1,0,4,4,5,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,1,4,1,2,2,0,3.0,1.0,3,3,3.0,4.0,3.0,3.0,2,3,3,3.0,2,5,1,3,3,3,3,4,2,3,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1.0,3,3,2.0,2.0,58,1.0,2,1,7,0,60.0,0,0,0,901101,농가 소득 갈수록 사람,0,0,0,곡식작물 재배원 곡식작물 재배원,1,1,1,0
18622,3,4,4,3,4,4,3,3,4,3,3,3,4,2,2,2,1,0,2,3,1,0,2,3,3,4,2,3,2,3,3,4,2,3,1,0,1,0,1,0,3,4,2,3,2,2,2,3,2,3,2,2,2,2,1,0,1,0,4,4,2,4,2,3,2,3,1,0,2,3,2,3,3,4,1,0,3,4,3,4,2,3,9,1,2,2,1,1,3.0,2.0,2,1,2.0,3.0,2.0,3.0,2,2,3,4.0,3,4,2,2,3,3,4,4,3,3,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2.0,3,3,3.0,2.0,50,2.0,1,1,6,1,30.0,2600,2600,0,532101,치킨 사업 하향 세로 가기 때문,주부,0,0,패스트푸드 준비원 패스트푸드 준비원,1,0,0,0
18623,3,2,4,4,4,3,4,4,4,4,5,4,2,2,4,4,5,5,3,6,4,4,2,4,3,4,4,5,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,2,4,1,0,1,0,1,0,3,4,3,5,1,0,1,0,1,0,1,4,1,3,4,4,3,4,1,0,1,0,5,4,8,1,3,2,2,0,6.0,2.0,3,3,2.0,4.0,3.0,3.0,4,3,3,3.0,3,2,4,3,2,4,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,1,2,2,3,2.0,4,2,4.0,1.0,53,2.0,2,1,5,0,40.0,0,0,8000,15201,경영 악화 자율 주행 버스 도입 승무원 필요,요식업,0,인문계,운송 관리자 운송 관리자,0,1,1,1
18624,4,5,4,3,4,3,3,3,5,3,4,5,2,4,4,3,2,2,2,2,2,2,1,0,1,0,1,0,2,2,1,0,4,4,1,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,5,1,0,3,3,4,4,1,4,1,3,1,0,1,0,1,0,1,0,1,0,13,1,2,2,1,3,6.0,4.0,4,3,2.0,4.0,5.0,2.0,2,3,4,5.0,3,4,4,4,2,2,4,3,3,5,4,4,5,2,1,4,2,1,1,2,2,1,2,1,2,1,2.0,2,1,4.0,2.0,26,4.0,1,1,6,1,52.0,3400,1500,0,159103,Alias프로그램과 3D모델링에 대한 이해와 3D모델링실습 활성화 프로그램 대한 교육 기존 방식 방식 대한 교육 직종 사자 직종 변경,0,자동차 디자이너,산업디자인학,3D 프린팅모델러 3D 프린팅모델러,0,0,0,0
18625,4,3,4,4,5,5,4,4,4,4,4,4,4,4,4,4,1,0,2,4,2,4,4,3,5,5,4,3,1,0,1,0,4,3,4,4,2,3,2,2,4,3,4,4,4,3,2,3,1,0,2,3,2,3,2,3,1,0,4,3,4,3,4,3,4,2,1,0,1,4,1,3,2,3,1,0,2,4,2,3,4,3,8,2,4,1,1,4,4.0,3.0,4,3,3.0,4.0,4.0,4.0,4,3,4,4.0,4,2,2,2,2,2,2,5,5,2,2,3,3,3,3,3,1,1,1,1,1,1,1,2,2,2,1.0,3,3,3.0,1.0,57,2.0,1,1,6,1,48.0,7800,2500,0,812301,철도차량산업기사 철도교통 안전관리자 필요한 교육 신형 전기 차량 도입 기술 습득 기술 수준 향상 자동화,0,0,이,철도기관차·전동차 정비원 철도기관차·전동차 정비원,0,0,0,0
18626,3,3,4,3,3,4,4,3,3,3,4,4,3,3,2,2,3,3,3,3,2,3,3,4,4,4,3,3,2,2,3,3,2,3,2,3,1,0,1,0,2,3,3,4,2,3,2,3,2,3,3,4,2,3,2,3,2,3,2,3,2,3,2,3,1,0,2,3,2,2,1,3,2,3,2,3,3,4,2,3,2,3,9,4,1,2,2,0,3.0,1.0,2,1,1.0,4.0,2.0,2.0,2,3,3,3.0,2,5,2,2,2,4,3,4,3,3,4,2,3,2,1,5,2,2,2,2,2,2,2,2,2,1,1.0,4,1,4.0,1.0,60,2.0,2,1,6,0,70.0,0,0,2500,532101,경제,택시기사,0,인문,패스트푸드 준비원 패스트푸드 준비원,1,1,1,1
18627,4,5,4,3,2,2,4,4,5,4,5,5,4,3,2,3,3,3,3,3,2,2,4,5,4,5,2,2,2,2,1,0,1,0,1,0,4,5,1,0,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,3,4,1,4,1,3,1,0,1,0,2,2,3,3,1,0,7,1,1,2,2,0,6.0,1.0,2,2,2.0,4.0,3.0,3.0,2,3,3,3.0,2,3,2,2,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,1,2,3.0,3,3,3.0,1.0,68,1.0,2,1,6,0,50.0,0,0,2000,863201,고객 요구 맞춤 제작 선호 항상,고장현장에서 일함,옷수선,0,양장·양복 제조원 양장·양복 제조원,0,1,1,1
18628,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,1,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,15,2,5,2,1,2,2.0,2.0,3,3,3.0,4.0,4.0,4.0,4,4,5,5.0,5,2,4,4,5,5,5,5,5,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,3.0,4,4,4.0,1.0,25,4.0,1,1,6,1,40.0,3500,3000,0,26401,공란,0,0,심리학과,감사 사무원 감사 사무원,0,0,0,0
18629,4,4,5,3,4,4,4,4,5,4,3,3,3,2,3,3,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,4,4,2,2,1,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,4,4,1,0,1,0,3,3,1,0,3,1,2,2,2,0,3.0,2.0,3,1,1.0,3.0,3.0,1.0,3,3,3,3.0,3,4,3,3,3,3,2,2,2,3,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,3.0,2,2,2.0,1.0,51,2.0,1,1,6,1,40.0,3700,2400,0,882101,공란,0,0,기계,목재 가공기계 조작원 목재 가공기계 조작원,0,0,0,0
18630,2,4,3,1,3,2,2,3,4,2,2,4,2,1,1,2,1,0,1,0,1,0,1,0,1,0,1,0,4,3,1,0,2,2,4,2,2,2,1,0,4,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,3,1,2,1,2,0,3.0,2.0,3,2,3.0,3.0,2.0,3.0,4,3,4,4.0,4,2,3,2,4,4,3,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2.0,2,2,2.0,1.0,35,2.0,1,1,6,1,60.0,2800,2200,0,813101,프레스금형 설계기사 자동화 설비 증가,0,0,기계,금형원 금형원,1,0,0,0
18631,3,3,3,2,3,4,3,3,3,4,3,5,3,3,4,4,1,0,3,4,1,0,3,5,3,4,1,0,3,4,1,0,3,5,2,3,4,5,1,0,2,3,1,0,1,0,1,0,1,0,3,5,3,5,1,0,1,0,2,3,3,4,2,3,2,2,1,0,1,4,1,3,1,0,1,0,1,0,4,5,1,0,10,1,2,2,1,3,3.0,4.0,3,3,3.0,2.0,2.0,2.0,3,3,3,3.0,3,4,2,2,1,2,1,1,1,3,4,3,3,3,2,3,2,2,2,2,2,2,2,2,1,2,2.0,1,3,4.0,1.0,45,4.0,1,1,6,1,50.0,6000,2400,0,415504,기본 업무 실무 능력 클라이언트 내용 추구 기존 업무 내용 심화,0,0,정보통신공학,UX/UI 디자이너 UX/UI 디자이너,0,0,0,0
18632,3,3,3,3,4,4,4,3,3,4,4,3,4,3,3,3,2,3,3,3,3,3,2,2,4,4,3,3,2,1,1,0,3,4,3,5,2,3,2,2,4,4,3,3,3,3,3,3,2,2,3,4,3,3,3,2,3,3,3,3,4,4,3,4,3,4,2,2,2,2,2,2,4,4,3,5,3,5,3,5,3,3,15,2,6,2,1,2,6.0,5.0,4,4,4.0,4.0,4.0,4.0,3,3,4,4.0,4,2,4,4,5,5,5,5,5,1,4,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2.0,2,2,2.0,1.0,30,5.0,1,1,6,1,40.0,4500,3600,0,151107,실연구에 필요한 기술자격증 장치 도입 장치 이용 시험 평가 진행 메뉴얼 숙지 성능 평가 판정 자동화 통한 인직 개선,장비 설계,자동차 제조,기계공학과,자동차공학기술자 자동차공학기술자,0,0,0,0
18633,4,4,4,4,4,5,4,4,3,4,5,4,5,4,4,3,3,4,3,5,3,4,4,5,3,4,3,4,3,4,1,0,1,0,1,0,2,2,1,0,2,2,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,2,3,3,4,3,4,1,0,5,5,2,4,1,3,2,3,2,4,1,0,4,4,1,0,18,4,2,2,1,3,3.0,4.0,3,4,3.0,4.0,4.0,4.0,2,4,4,4.0,3,2,4,3,5,5,5,4,4,2,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4.0,3,4,4.0,1.0,29,4.0,1,4,6,1,50.0,1800,1000,0,416103,연극을 연출하기위한 꾸준한 교육과 훈련 조명 기술 장비 기계 예술 사람,0,0,연극연출과,연극연출가 연극연출가,0,0,0,0
18634,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,2,1,0,3,4,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,2,2,1,0,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,19,4,2,2,2,0,2.0,2.0,2,3,2.0,2.0,2.0,2.0,3,3,3,3.0,3,2,2,2,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2,2,2.0,2.0,35,3.0,1,1,6,1,45.0,3000,2000,0,512201,인구 감소 결혼 사람,악세서리 판매업,0,의상학,혼례 종사원 혼례 종사원,0,0,0,0
18635,5,4,5,2,3,2,2,3,4,2,3,4,3,5,3,3,2,2,1,0,2,2,2,3,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,2,3,1,0,1,0,2,3,5,4,2,2,2,3,1,0,1,0,1,0,2,3,1,0,18,4,1,2,2,0,3.0,5.0,4,3,3.0,4.0,4.0,3.0,3,3,3,3.0,3,2,4,4,2,3,4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4.0,3,4,4.0,1.0,64,4.0,2,1,6,0,34.0,0,0,2500,414101,온라인 통한 미술품 대중화,사회학교수,0,사학과,화가 화가,1,1,1,1
